route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11693,c_24319_b_34005_d_31,t_2075108_b_34005_tn_0,Hunt Valley,,0,7012,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075109_b_34005_tn_0,Hunt Valley,,0,7022,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075110_b_34005_tn_0,Hunt Valley,,0,7006,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075111_b_34005_tn_0,Hunt Valley,,0,7020,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075112_b_34005_tn_0,Timonium Fairgrounds,,0,7023,p_1305804,,
11693,c_24319_b_34005_d_31,t_2075113_b_34005_tn_0,Timonium Fairgrounds,,0,7016,p_1305804,,
11693,c_24319_b_34005_d_31,t_2075114_b_34005_tn_0,Timonium Fairgrounds,,0,7014,p_1305804,,
11693,c_24319_b_34005_d_31,t_2075115_b_34005_tn_0,Timonium Fairgrounds,,0,7021,p_1305804,,
11693,c_24319_b_34005_d_31,t_2075116_b_34005_tn_0,Hunt Valley,,0,7013,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075117_b_34005_tn_0,Timonium Fairgrounds,,0,7008,p_1305811,,
11693,c_24319_b_34005_d_31,t_2075118_b_34005_tn_0,Hunt Valley,,0,7017,p_1305796,,
11693,c_24319_b_34005_d_31,t_2075119_b_34005_tn_0,Hunt Valley,,0,7024,p_1305796,,
11693,c_24319_b_34005_d_31,t_2075120_b_34005_tn_0,Hunt Valley,,0,7019,p_1305796,,
11693,c_24319_b_34005_d_31,t_2075121_b_34005_tn_0,Hunt Valley,,0,7004,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075122_b_34005_tn_0,Hunt Valley,,0,7012,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075123_b_34005_tn_0,Hunt Valley,,0,7022,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075124_b_34005_tn_0,Hunt Valley,,0,7005,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075125_b_34005_tn_0,Hunt Valley,,0,7006,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075126_b_34005_tn_0,Hunt Valley,,0,7020,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075127_b_34005_tn_0,Timonium Fairgrounds,,0,7010,p_1305804,,
11693,c_24319_b_34005_d_31,t_2075128_b_34005_tn_0,Hunt Valley,,0,7001,p_1305796,,
11693,c_24319_b_34005_d_31,t_2075129_b_34005_tn_0,Hunt Valley,,0,7006,p_1305796,,
11693,c_24319_b_34005_d_31,t_2075130_b_34005_tn_0,Hunt Valley,,0,7005,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075131_b_34005_tn_0,Hunt Valley,,0,7012,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075132_b_34005_tn_0,Hunt Valley,,0,7014,p_1305796,,
11693,c_24319_b_34005_d_31,t_2075133_b_34005_tn_0,Hunt Valley,,0,7016,p_1305796,,
11693,c_24319_b_34005_d_31,t_2075134_b_34005_tn_0,Hunt Valley,,0,7019,p_1305796,,
11693,c_24319_b_34005_d_31,t_2075135_b_34005_tn_0,Hunt Valley,,0,7004,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075136_b_34005_tn_0,Hunt Valley,,0,7017,p_1305796,,
11693,c_24319_b_34005_d_31,t_2075137_b_34005_tn_0,Hunt Valley,,0,7008,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075138_b_34005_tn_0,Hunt Valley,,0,7017,p_1305796,,
11693,c_24319_b_34005_d_31,t_2075139_b_34005_tn_0,Hunt Valley,,0,7019,p_1305796,,
11693,c_24319_b_34005_d_31,t_2075140_b_34005_tn_0,Hunt Valley,,0,7016,p_1305796,,
11693,c_24319_b_34005_d_31,t_2075141_b_34005_tn_0,Hunt Valley,,0,7014,p_1305796,,
11693,c_24319_b_34005_d_31,t_2075142_b_34005_tn_0,Hunt Valley,,0,7010,p_1305796,,
11693,c_24319_b_34005_d_31,t_2075143_b_34005_tn_0,Hunt Valley,,0,7001,p_1305796,,
11693,c_24319_b_34005_d_31,t_2075144_b_34005_tn_0,Hunt Valley,,0,7013,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075145_b_34005_tn_0,Hunt Valley,,0,7008,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075146_b_34005_tn_0,Hunt Valley,,0,7004,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075147_b_34005_tn_0,Hunt Valley,,0,7012,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075148_b_34005_tn_0,Hunt Valley,,0,7005,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075149_b_34005_tn_0,Hunt Valley,,0,7006,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075150_b_34005_tn_0,Hunt Valley,,0,7013,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075151_b_34005_tn_0,Timonium Fairgrounds,,0,7011,p_1305811,,
11693,c_24319_b_34005_d_31,t_2075152_b_34005_tn_0,Hunt Valley,,0,7003,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075153_b_34005_tn_0,Hunt Valley,,0,7013,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075154_b_34005_tn_0,Hunt Valley,,0,7008,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075155_b_34005_tn_0,Hunt Valley,,0,7004,p_1305808,,
11693,c_24319_b_34005_d_31,t_2075156_b_34005_tn_0,Hunt Valley,,0,7015,p_1305808,,
