route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11724,401,2501737,705/26 WALDORF/CHARLOTTE HALL,705/26,1,391810,116659,1,0
11724,401,2501736,705/27 WALDORF/CHARLOTTE HALL,705/27,1,391811,116659,1,0
11724,401,2501735,705/28 WALDORF/CHARLOTTE HALL,705/28,1,391812,116659,1,0
11724,401,2501734,705/29 WALDORF/CHARLOTTE HALL,705/29,1,391813,116659,1,0
11724,401,2501733,705/30 WALDORF/CHARLOTTE HALL,705/30,1,391814,116659,1,0
11724,401,2501732,705/31 WALDORF/CHARLOTTE HALL,705/31,1,391815,116659,1,0
11724,401,2501731,705/32 WALDORF/CHARLOTTE HALL,705/32,1,391816,116659,1,0
11724,401,2501730,705/33 WALDORF/CHARLOTTE HALL,705/33,1,391817,116659,1,0
11725,401,2501757,715/1 WASHINGTON DC,715/1,0,391740,116660,1,0
11725,401,2501756,715/2 WASHINGTON DC,715/2,0,391739,116660,1,0
11725,401,2501755,715/3 WASHINGTON DC,715/3,0,391738,116660,1,0
11725,401,2501754,715/4 WASHINGTON DC,715/4,0,391737,116660,1,0
11725,401,2501753,715/5 WASHINGTON DC,715/5,0,391736,116660,1,0
11725,401,2501752,715/6 WASHINGTON DC,715/6,0,391735,116660,1,0
11725,401,2501751,715/7 WASHINGTON DC,715/7,0,391734,116660,1,0
11725,401,2501750,715/8 WASHINGTON DC,715/8,0,391733,116660,1,0
11725,401,2501749,715/9 WASHINGTON DC,715/9,0,391732,116660,1,0
11725,401,2501748,715/10 WASHINGTON DC,715/10,0,391731,116660,1,0
11725,401,2501747,715/11 WASHINGTON DC,715/11,0,391730,116660,1,0
11725,401,2501746,715/12 WASHINGTON DC,715/12,0,391729,116660,1,0
11725,401,2501771,715/13 CALIFORNIA,715/13,1,391754,116661,1,0
11725,401,2501770,715/14 GOLDEN BEACH PARK & RIDE,715/14,1,391753,116662,1,0
11725,401,2501769,715/15 GOLDEN BEACH PARK & RIDE,715/15,1,391752,116662,1,0
11725,401,2501768,715/16 GOLDEN BEACH PARK & RIDE,715/16,1,391751,116662,1,0
11725,401,2501767,715/17 GOLDEN BEACH PARK & RIDE,715/17,1,391750,116662,1,0
11725,401,2501766,715/18 GOLDEN BEACH PARK & RIDE,715/18,1,391749,116662,1,0
11725,401,2501765,715/19 GOLDEN BEACH PARK & RIDE,715/19,1,391748,116662,1,0
11725,401,2501764,715/20 GOLDEN BEACH PARK & RIDE,715/20,1,391747,116662,1,0
11725,401,2501763,715/21 GOLDEN BEACH PARK & RIDE,715/21,1,391746,116662,1,0
11725,401,2501762,715/22 GOLDEN BEACH PARK & RIDE,715/22,1,391745,116662,1,0
11725,401,2501761,715/23 GOLDEN BEACH PARK & RIDE,715/23,1,391744,116662,1,0
11725,401,2501760,715/24 GOLDEN BEACH PARK & RIDE,715/24,1,391743,116662,1,0
11725,401,2501759,715/25 GOLDEN BEACH PARK & RIDE,715/25,1,391742,116662,1,0
11725,401,2501758,715/26 CALIFORNIA,715/26,1,391741,116661,1,0
11726,401,2501706,725/1 WASHINGTON DC,725/1,0,391755,116663,1,0
11726,401,2501704,725/3 WASHINGTON DC,725/3,0,391757,116663,1,0
11726,401,2501702,725/5 WASHINGTON DC,725/5,0,391759,116663,1,0
11726,401,2501712,725/7 CALIFORNIA,725/7,1,391761,116664,1,0
11726,401,2501710,725/9 CALIFORNIA,725/9,1,391763,116664,1,0
11726,401,2501708,725/11 CALIFORNIA,725/11,1,391765,116664,1,0
11727,401,2501780,735/1 WASHINGTON DC,735/1,0,391775,116665,1,0
11727,401,2501778,735/3 WASHINGTON DC,735/3,0,391773,116665,1,0
11727,401,2501776,735/5 WASHINGTON DC,735/5,0,391771,116665,1,0
11727,401,2501774,735/7 WASHINGTON DC,735/7,0,391769,116665,1,0
11727,401,2501772,735/9 WASHINGTON DC,735/9,0,391767,116665,1,0
11727,401,2501790,735/10 CHARLOTTE HALL,735/10,1,391785,116666,1,0
11727,401,2501789,735/11 CHARLOTTE HALL,735/11,1,391784,116666,1,0
11727,401,2501787,735/13 CHARLOTTE HALL,735/13,1,391782,116666,1,0
11727,401,2501785,735/15 CHARLOTTE HALL,735/15,1,391780,116666,1,0
11727,401,2501783,735/17 CHARLOTTE HALL,735/17,1,391778,116666,1,0
11727,401,2501781,735/19 CHARLOTTE HALL,735/19,1,391776,116666,1,0
11728,401,2496697,810/1 WASHINGTON DC,810/1,0,390968,116667,1,0
11728,401,2496698,810/2 WASHINGTON DC,810/2,0,390967,116667,1,0
11728,401,2496699,810/3 WASHINGTON DC,810/3,0,390966,116667,1,0
11728,401,2496700,810/4 WASHINGTON DC,810/4,0,390965,116667,1,0
11728,401,2496701,810/5 WASHINGTON DC,810/5,0,390964,116667,1,0
11728,401,2496706,810/6 PINDELL,810/6,1,390969,116668,1,0
11728,401,2496705,810/7 PINDELL,810/7,1,390970,116668,1,0
11728,401,2496704,810/8 PINDELL,810/8,1,390971,116668,1,0
11728,401,2496703,810/9 PINDELL,810/9,1,390972,116668,1,0
11728,401,2496702,810/10 PINDELL,810/10,1,390973,116668,1,0
11729,401,2496711,820/2 WASHINGTON DC,820/2,0,390984,116670,1,0
11729,401,2496710,820/1 WASHINGTON DC,820/1,0,390985,116669,1,0
11729,401,2496713,820/4 WASHINGTON DC,820/4,0,390982,116670,1,0
11729,401,2496712,820/3 WASHINGTON DC,820/3,0,390983,116669,1,0
11729,401,2496716,820/7 WASHINGTON DC,820/7,0,390979,116670,1,0
11729,401,2496714,820/5 WASHINGTON DC,820/5,0,390981,116669,1,0
11729,401,2496715,820/6 WASHINGTON DC,820/6,0,390980,116669,1,0
11729,401,2496719,820/10 WASHINGTON DC,820/10,0,390976,116670,1,0
11729,401,2496717,820/8 WASHINGTON DC,820/8,0,390978,116669,1,0
11729,401,2496718,820/9 WASHINGTON DC,820/9,0,390977,116669,1,0
11729,401,2496721,820/12 WASHINGTON DC,820/12,0,390974,116670,1,0
11729,401,2496720,820/11 WASHINGTON DC,820/11,0,390975,116669,1,0
11729,401,2496708,820/14 WASHINGTON DC,820/14,0,390987,116671,1,0
11729,401,2496709,820/13 WASHINGTON DC,820/13,0,390986,116669,1,0
11729,401,2496707,820/15 WASHINGTON DC,820/15,0,390988,116671,1,0
11729,401,2496737,820/16 PG EQUESTRIAN CENTER / ANNE ARUNDEL / NORTH BEACH,820/16,1,390989,116672,1,0
11729,401,2496736,820/17 PG EQUESTRIAN CENTER / NORTH BEACH,820/17,1,390990,116673,1,0
11729,401,2496735,820/18 PG EQUESTRIAN CENTER,820/18,1,390991,116674,1,0
11729,401,2496734,820/19 PG EQUESTRIAN CENTER / NORTH BEACH,820/19,1,390992,116673,1,0
11729,401,2496733,820/20 PG EQUESTRIAN CENTER,820/20,1,390993,116674,1,0
11729,401,2496732,820/21 PG EQUESTRIAN CENTER,820/21,1,390994,116674,1,0
11729,401,2496731,820/22 PG EQUESTRIAN CENTER / NORTH BEACH,820/22,1,390995,116673,1,0
11729,401,2496730,820/23 PG EQUESTRIAN CENTER,820/23,1,390996,116674,1,0
11729,401,2496729,820/24 PG EQUESTRIAN CENTER,820/24,1,390997,116674,1,0
11729,401,2496728,820/25 PG EQUESTRIAN CENTER / NORTH BEACH,820/25,1,390998,116673,1,0
11729,401,2496727,820/26 PG EQUESTRIAN CENTER,820/26,1,390999,116674,1,0
11729,401,2496726,820/27 PG EQUESTRIAN CENTER,820/27,1,391000,116674,1,0
11729,401,2496725,820/28 PG EQUESTRIAN CENTER / NORTH BEACH,820/28,1,391001,116673,1,0
11729,401,2496724,820/29 PG EQUESTRIAN CENTER,820/29,1,391002,116674,1,0
11729,401,2496723,820/30 PG EQUESTRIAN CENTER / NORTH BEACH,820/30,1,391003,116673,1,0
11729,401,2496722,820/31 PG EQUESTRIAN CENTER / ANNE ARUNDEL / NORTH BEACH,820/31,1,391004,116672,1,0
11730,401,2496738,830/1 WASHINGTON DC,830/1,0,391017,116675,1,0
11730,401,2496739,830/2 WASHINGTON DC,830/2,0,391016,116675,1,0
11730,401,2496740,830/3 WASHINGTON DC,830/3,0,391015,116675,1,0
11730,401,2496741,830/4 WASHINGTON DC,830/4,0,391014,116675,1,0
11730,401,2496742,830/5 WASHINGTON DC,830/5,0,391013,116675,1,0
11730,401,2496743,830/6 WASHINGTON DC,830/6,0,391012,116675,1,0
11730,401,2496744,830/7 WASHINGTON DC,830/7,0,391011,116675,1,0
11730,401,2496745,830/8 WASHINGTON DC,830/8,0,391010,116675,1,0
11730,401,2496746,830/9 WASHINGTON DC,830/9,0,391009,116675,1,0
11730,401,2496747,830/10 WASHINGTON DC,830/10,0,391008,116675,1,0
11730,401,2496748,830/11 WASHINGTON DC,830/11,0,391007,116675,1,0
11730,401,2496749,830/12 WASHINGTON DC,830/12,0,391006,116675,1,0
11730,401,2496750,830/13 WASHINGTON DC,830/13,0,391005,116675,1,0
11730,401,2496763,830/14 SUNDERLAND / DUNKIRK,830/14,1,391018,116676,1,0
11730,401,2496762,830/15 SUNDERLAND / DUNKIRK,830/15,1,391019,116676,1,0
11730,401,2496761,830/16 SUNDERLAND / DUNKIRK,830/16,1,391020,116676,1,0
11730,401,2496760,830/17 SUNDERLAND / DUNKIRK,830/17,1,391021,116676,1,0
11730,401,2496759,830/18 SUNDERLAND / DUNKIRK,830/18,1,391022,116676,1,0
11730,401,2496758,830/19 SUNDERLAND / DUNKIRK,830/19,1,391023,116676,1,0
11730,401,2496757,830/20 SUNDERLAND / DUNKIRK,830/20,1,391024,116676,1,0
11730,401,2496756,830/21 SUNDERLAND / DUNKIRK,830/21,1,391025,116676,1,0
11730,401,2496755,830/22 SUNDERLAND / DUNKIRK,830/22,1,391026,116676,1,0
11730,401,2496754,830/23 SUNDERLAND / DUNKIRK,830/23,1,391027,116676,1,0
11730,401,2496753,830/24 SUNDERLAND / DUNKIRK,830/24,1,391028,116676,1,0
11730,401,2496752,830/25 SUNDERLAND / DUNKIRK,830/25,1,391029,116676,1,0
11730,401,2496751,830/26 SUNDERLAND / DUNKIRK,830/26,1,391030,116676,1,0
11731,401,2496772,840/1 WASHINGTON DC,840/1,0,391031,116678,1,0
11731,401,2496771,840/2 WASHINGTON DC,840/2,0,391032,116678,1,0
11731,401,2496770,840/3 WASHINGTON DC,840/3,0,391033,116678,1,0
11731,401,2496769,840/4 WASHINGTON DC,840/4,0,391034,116678,1,0
11731,401,2496768,840/5 WASHINGTON DC,840/5,0,391035,116678,1,0
11731,401,2496767,840/6 WASHINGTON DC,840/6,0,391036,116678,1,0
11731,401,2496766,840/7 WASHINGTON DC,840/7,0,391037,116678,1,0
11731,401,2496765,840/8 WASHINGTON DC,840/8,0,391038,116678,1,0
11731,401,2496764,840/9 WASHINGTON DC,840/9,0,391039,116677,1,0
11731,401,2496782,840/10 DUNKIRK / SUNDERLAND / PRINCE FREDERICK / ST LEONARD,840/10,1,391040,116679,1,0
11731,401,2496781,840/11 PRINCE FREDERICK / ST LEONARD,840/11,1,391041,116680,1,0
11731,401,2496780,840/12 PRINCE FREDERICK / ST LEONARD,840/12,1,391042,116680,1,0
11731,401,2496779,840/13 PRINCE FREDERICK / ST LEONARD,840/13,1,391043,116680,1,0
11731,401,2496778,840/14 PRINCE FREDERICK / ST LEONARD,840/14,1,391044,116680,1,0
11731,401,2496777,840/15 PRINCE FREDERICK / ST LEONARD,840/15,1,391045,116680,1,0
11731,401,2496776,840/16 PRINCE FREDERICK / ST LEONARD,840/16,1,391046,116680,1,0
11731,401,2496775,840/17 PRINCE FREDERICK / ST LEONARD,840/17,1,391047,116680,1,0
11731,401,2496774,840/18 PRINCE FREDERICK / ST LEONARD,840/18,1,391048,116680,1,0
11731,401,2496773,840/19 DUNKIRK / SUNDERLAND / PRINCE FREDERICK / ST LEONARD,840/19,1,391049,116679,1,0
11732,401,2496787,850/1 SUITLAND / WASHINGTON DC,850/1,0,391050,116681,1,0
11732,401,2496785,850/3 SUITLAND / WASHINGTON DC,850/3,0,391052,116681,1,0
11732,401,2496783,850/5 SUITLAND / WASHINGTON DC,850/5,0,391054,116681,1,0
11732,401,2496792,850/6 PRINCE FREDERICK,850/6,1,391055,116682,1,0
11732,401,2496790,850/8 PRINCE FREDERICK,850/8,1,391057,116682,1,0
11732,401,2496788,850/10 PRINCE FREDERICK,850/10,1,391059,116682,1,0
